GL_ID,date,year,month,LST_Day_C,LST_Night_C,LST_Scan_Count
GL084065E28853N,2024-12,2024,12,-1.1984890857907329,-17.13511268017287,4
GL084065E28853N,2025-01,2025,1,-1.6255620933129995,-15.737973833587128,4
GL084065E28853N,2025-02,2025,2,-1.4625894134477553,-17.647047164151527,4
GL084065E28853N,2025-03,2025,3,4.759423139046592,-13.287941606288523,4
GL084065E28853N,2025-04,2025,4,9.068175119602534,-12.010755610934178,3
GL084065E28853N,2025-05,2025,5,8.70162736320707,-6.305419493285311,4
GL084065E28853N,2025-06,2025,6,13.399619041026384,-2.813972264525331,4
GL084065E28853N,2025-07,2025,7,6.733729906010152,-3.4612518651837205,4
GL084065E28853N,2025-08,2025,8,6.244773178273136,-4.58984532434966,4
GL084065E28853N,2025-09,2025,9,6.913060131985816,-4.156876644053691,4
GL084065E28853N,2025-10,2025,10,6.513812820157854,-10.926115802913513,3
GL084065E28853N,2025-11,2025,11,-6.429406294706702,-16.331461304167224,4
GL084065E28853N,2025-12,2025,12,-6.636205485563067,-17.304782869537096,4
GL084083E28751N,2015-01,2015,1,-12.30119278629949,-25.216724265385302,4
GL084083E28751N,2015-02,2015,2,-8.316187704059601,-23.66352291628162,4
GL084083E28751N,2015-03,2015,3,-4.56989234891884,-19.25411592127146,4
GL084083E28751N,2015-04,2015,4,0.6402681266556091,-14.30396907534033,3
GL084083E28751N,2015-05,2015,5,6.811393534774872,-9.06331131029382,4
GL084083E28751N,2015-06,2015,6,8.486047557444742,-3.4400417359699103,4
GL084083E28751N,2015-07,2015,7,10.13016956200336,-5.632086105464152,4
GL084083E28751N,2015-08,2015,8,5.09301684839527,-2.9430134602352966,4
GL084083E28751N,2015-09,2015,9,15.36682706523752,-5.252391655886132,4
GL084083E28751N,2015-10,2015,10,11.858627487217436,-10.972237417606092,3
GL084083E28751N,2015-11,2015,11,3.333679541674397,-14.662333903160205,4
GL084083E28751N,2015-12,2015,12,3.42939128626874,-16.39538555719827,4
GL084083E28751N,2016-01,2016,1,1.3564228731596422,-19.04544076880425,4
GL084083E28751N,2016-02,2016,2,5.851472309493039,-16.167668021930602,4
GL084083E28751N,2016-03,2016,3,7.189903360438644,-14.176886358036072,4
GL084083E28751N,2016-04,2016,4,11.626717874083688,-11.011074662724058,4
GL084083E28751N,2016-05,2016,5,13.442076480009897,-6.594908365674832,3
GL084083E28751N,2016-06,2016,6,7.248399787469996,-3.481298050267948,4
GL084083E28751N,2016-07,2016,7,-0.3854602423060579,-4.298177939998741,4
GL084083E28751N,2016-08,2016,8,8.716938566500371,-2.4071795108728864,4
GL084083E28751N,2016-09,2016,9,6.972755652066805,-3.4400182498613665,4
GL084083E28751N,2016-10,2016,10,10.819163278506776,-10.817321428571402,4
GL084083E28751N,2016-11,2016,11,9.48355140762647,-12.862185363149116,3
GL084083E28751N,2016-12,2016,12,7.244729332224514,-13.311478469783758,4
GL084083E28751N,2017-01,2017,1,-4.116487402205358,-21.586960204521624,4
GL084083E28751N,2017-02,2017,2,3.328831469845405,-16.36059808722969,4
GL084083E28751N,2017-03,2017,3,0.6696253003142053,-16.249227730548853,4
GL084083E28751N,2017-04,2017,4,4.6789076264399965,-12.930080391794466,3
GL084083E28751N,2017-05,2017,5,6.050867830961651,-9.005190892010079,4
GL084083E28751N,2017-06,2017,6,12.153004835828286,-4.331716873036382,4
GL084083E28751N,2017-07,2017,7,-2.338692401281312,-5.091238064436615,4
GL084083E28751N,2017-08,2017,8,-1.4027045216533924,-2.750417359699353,4
GL084083E28751N,2017-09,2017,9,10.82256399002036,-3.124564544446472,4
GL084083E28751N,2017-10,2017,10,14.568436826218225,-9.430514692293448,3
GL084083E28751N,2017-11,2017,11,7.98024972278695,-14.68390708741451,4
GL084083E28751N,2017-12,2017,12,1.2864237972032564,-17.21392094806872,4
GL084083E28751N,2018-01,2018,1,4.495949916836105,-15.974214331916444,4
GL084083E28751N,2018-02,2018,2,-1.688063512597768,-19.06370834103367,4
GL084083E28751N,2018-03,2018,3,3.497014877102229,-16.065316022916264,4
GL084083E28751N,2018-04,2018,4,7.307877471816701,-12.249258609006322,3
GL084083E28751N,2018-05,2018,5,11.818654053471352,-8.024653714655306,4
GL084083E28751N,2018-06,2018,6,8.777523486108576,-3.5274692755497803,4
GL084083E28751N,2018-07,2018,7,0.3581497566685442,-3.704306043245214,4
GL084083E28751N,2018-08,2018,8,-3.2125859594334307,-7.204688615143935,4
GL084083E28751N,2018-09,2018,9,10.871033080761446,-4.93879643319162,4
GL084083E28751N,2018-10,2018,10,10.595032649541094,-12.738511365736436,3
GL084083E28751N,2018-11,2018,11,7.565246488634296,-14.373556874884477,4
GL084083E28751N,2018-12,2018,12,-0.3643118185178059,-19.921196097455777,4
GL084083E28751N,2019-01,2019,1,-5.766173535390841,-23.024763444834573,4
GL084083E28751N,2019-02,2019,2,-10.074866706708535,-24.591218813527977,4
GL084083E28751N,2019-03,2019,3,-3.8770412123452,-18.93486301053408,4
GL084083E28751N,2019-04,2019,4,3.4700574447114207,-11.965380089940224,3
GL084083E28751N,2019-05,2019,5,10.13988980779896,-8.584846377749002,4
GL084083E28751N,2019-06,2019,6,12.110232935994617,-3.1040374545678286,4
GL084083E28751N,2019-07,2019,7,1.826593590217488,-3.907345222694486,4
GL084083E28751N,2019-08,2019,8,3.8270757099735393,-2.8856409782541457,4
GL084083E28751N,2019-09,2019,9,1.8843979085813145,-5.551787716380187,4
GL084083E28751N,2019-10,2019,10,10.05474003572972,-12.51339986447358,3
GL084083E28751N,2019-11,2019,11,5.494537747181697,-15.044371188320062,4
GL084083E28751N,2019-12,2019,12,-5.472744794554277,-21.491469152343967,4
GL084083E28751N,2020-01,2020,1,-13.036882122836175,-23.6675013860654,4
GL084083E28751N,2020-02,2020,2,-5.227433083841531,-20.61450055442614,4
GL084083E28751N,2020-03,2020,3,-4.587151635557173,-21.35489419700608,4
GL084083E28751N,2020-04,2020,4,0.9968016540380976,-14.08093374607279,4
GL084083E28751N,2020-05,2020,5,7.573420501447699,-8.130721986077718,3
GL084083E28751N,2020-06,2020,6,1.156406394381842,-4.2330315560894185,4
GL084083E28751N,2020-07,2020,7,-0.3615771114396331,-3.3312085720445714,4
GL084083E28751N,2020-08,2020,8,8.913527536499755,-2.9376807275303136,4
GL084083E28751N,2020-09,2020,9,9.59912839586032,-3.4305017556828394,4
GL084083E28751N,2020-10,2020,10,13.77644474219186,-10.00914087044906,4
GL084083E28751N,2020-11,2020,11,5.232849750508257,-15.864183145444438,3
GL084083E28751N,2020-12,2020,12,3.671038163001323,-17.235020790981306,4
GL084083E28751N,2021-01,2021,1,3.3608216287809065,-15.7262952781371,4
GL084083E28751N,2021-02,2021,2,3.295633662908921,-17.2154987525411,4
GL084083E28751N,2021-03,2021,3,8.07543376147357,-14.57986763075215,4
GL084083E28751N,2021-04,2021,4,6.239749584180403,-14.81143996796647,3
GL084083E28751N,2021-05,2021,5,4.985027182283037,-8.914469213946871,4
GL084083E28751N,2021-06,2021,6,1.3424785929896186,-6.760737232797366,4
GL084083E28751N,2021-07,2021,7,0.8937867307337211,-4.529472756114061,4
GL084083E28751N,2021-08,2021,8,-1.2692482135156498,-2.963962453027756,4
GL084083E28751N,2021-09,2021,9,3.744267926446158,-4.156709326680193,4
GL084083E28751N,2021-10,2021,10,4.408648740220569,-10.89607912893486,3
GL084083E28751N,2021-11,2021,11,-1.294293568656414,-15.633619247828472,4
GL084083E28751N,2021-12,2021,12,-10.968375454321423,-22.91630367153327,4
GL084083E28751N,2022-01,2022,1,-12.711891979301395,-23.63385118277581,4
GL084083E28751N,2022-02,2022,2,-8.91667413601919,-22.51329560155237,4
GL084083E28751N,2022-03,2022,3,5.228174089817072,-11.96189914063942,4
GL084083E28751N,2022-04,2022,4,11.87437288240008,-9.608851105772173,3
GL084083E28751N,2022-05,2022,5,6.2432557906733495,-6.618594298650875,4
GL084083E28751N,2022-06,2022,6,10.952211005359487,-3.618109098749432,4
GL084083E28751N,2022-07,2022,7,8.233584288178433,-3.719926307521688,4
GL084083E28751N,2022-08,2022,8,11.607254358405749,-3.330900095484482,4
GL084083E28751N,2022-09,2022,9,3.901917467504496,-5.614623683237821,4
GL084083E28751N,2022-10,2022,10,-3.723470707817381,-11.663947514322652,3
GL084083E28751N,2022-11,2022,11,-0.733515061910893,-15.420347440399166,4
GL084083E28751N,2022-12,2022,12,0.3551219737571884,-15.990793984476053,4
GL084083E28751N,2023-01,2023,1,-0.841826295201105,-19.072815098872645,4
GL084083E28751N,2023-02,2023,2,4.564743346886006,-14.609051238218411,4
GL084083E28751N,2023-03,2023,3,-2.624541366352464,-17.95817601490788,4
GL084083E28751N,2023-04,2023,4,1.7739738495657285,-14.738920717057816,3
GL084083E28751N,2023-05,2023,5,4.726975605248598,-9.596761227129896,4
GL084083E28751N,2023-06,2023,6,10.786893596377777,-2.955690491591177,4
GL084083E28751N,2023-07,2023,7,5.353167390500861,-3.401939567547561,4
GL084083E28751N,2023-08,2023,8,3.4860505605864893,-3.733196112856499,4
GL084083E28751N,2023-09,2023,9,7.1813941508039445,-4.08105487278997,4
GL084083E28751N,2023-10,2023,10,3.992110977638174,-12.35982812788761,3
GL084083E28751N,2023-11,2023,11,4.174022361855508,-16.007542274995366,4
GL084083E28751N,2023-12,2023,12,-1.135802531879474,-16.6151653268034,4
GL084083E28751N,2024-01,2024,1,-0.8266926168914897,-18.97564798558489,4
GL084083E28751N,2024-02,2024,2,-1.7480270128749802,-19.93426153514444,4
GL084083E28751N,2024-03,2024,3,0.0507743485492799,-16.37667937226635,4
GL084083E28751N,2024-04,2024,4,8.476812280539672,-11.069132323045624,4
GL084083E28751N,2024-05,2024,5,9.748101706400575,-6.150837953551378,3
GL084083E28751N,2024-06,2024,6,15.659319672888596,-1.7852832193679242,4
GL084083E28751N,2024-07,2024,7,4.430830099180714,-0.9479493932113336,4
GL084083E28751N,2024-08,2024,8,8.03583471939879,-3.912956554549349,4
GL084083E28751N,2024-09,2024,9,4.260305704429281,-5.684871018912068,4
GL084083E28751N,2024-10,2024,10,8.801279338384798,-9.239468674921431,4
GL084083E28751N,2024-11,2024,11,5.912703135588028,-13.379483459619276,3
GL084083E28751N,2024-12,2024,12,0.3267305026797546,-16.22170255036035,4
GL084083E28751N,2025-01,2025,1,-0.0840436918622292,-14.356902990821142,4
GL084083E28751N,2025-02,2025,2,0.6729197468120782,-16.43736878580667,4
GL084083E28751N,2025-03,2025,3,5.341669669808447,-12.046513660444749,4
GL084083E28751N,2025-04,2025,4,8.666384217335091,-11.636929557075067,3
GL084083E28751N,2025-05,2025,5,7.882008100782391,-5.651089139407356,4
GL084083E28751N,2025-06,2025,6,12.811989696913733,-2.084723479948226,4
GL084083E28751N,2025-07,2025,7,7.601079667960361,-2.553195650834692,4
GL084083E28751N,2025-08,2025,8,7.072821798188905,-5.000941908458055,4
GL084083E28751N,2025-09,2025,9,5.617453874822925,-3.6968403868662336,4
GL084083E28751N,2025-10,2025,10,6.35501771083598,-10.39127887636294,3
GL084083E28751N,2025-11,2025,11,-6.367085335427807,-15.602262289780043,4
GL084083E28751N,2025-12,2025,12,-6.109568933653642,-16.047723156532964,4
GL084084E28583N,2015-01,2015,1,-13.862939170947662,-20.517174989586685,4
GL084084E28583N,2015-02,2015,2,-9.922309128214597,-18.421015643078604,4
GL084084E28583N,2015-03,2015,3,-4.832360808997057,-14.37813532651453,4
GL084084E28583N,2015-04,2015,4,1.2581035466901456,-10.77252418197804,3
GL084084E28583N,2015-05,2015,5,7.30173230897397,-6.012619521451352,4
GL084084E28583N,2015-06,2015,6,8.508243624751264,-4.021329661683684,4
GL084084E28583N,2015-07,2015,7,11.675070578979064,-3.104767822156373,4
GL084084E28583N,2015-08,2015,8,6.521913885932055,-2.861837598926247,4
GL084084E28583N,2015-09,2015,9,10.438604156060563,-3.4371340306381946,4
GL084084E28583N,2015-10,2015,10,8.366946668517949,-8.197719103376965,3
GL084084E28583N,2015-11,2015,11,-0.6840472223507521,-11.463544221779946,4
GL084084E28583N,2015-12,2015,12,-2.349509726786044,-13.4245392696811,4
GL084084E28583N,2016-01,2016,1,-4.835466052668087,-16.380386448835992,4
GL084084E28583N,2016-02,2016,2,-0.1174890081917634,-13.6182723191558,4
GL084084E28583N,2016-03,2016,3,1.3801016645840356,-11.754326607118037,4
GL084084E28583N,2016-04,2016,4,6.358122290615722,-8.530282547322603,4
GL084084E28583N,2016-05,2016,5,11.154447015627682,-5.123345983554683,3
GL084084E28583N,2016-06,2016,6,8.154692615047626,-4.1093240616466655,4
GL084084E28583N,2016-07,2016,7,2.456387780972725,-4.459527776492158,4
GL084084E28583N,2016-08,2016,8,9.003167646287498,-3.615671001681525,4
GL084084E28583N,2016-09,2016,9,6.260656577343792,-3.3853033739065785,4
GL084084E28583N,2016-10,2016,10,5.816561376714366,-8.100161984542014,4
GL084084E28583N,2016-11,2016,11,5.397562518319711,-9.389454497770757,3
GL084084E28583N,2016-12,2016,12,2.4407293932522136,-10.526654093580754,4
GL084084E28583N,2017-01,2017,1,-10.139326298576048,-18.37932568149209,4
GL084084E28583N,2017-02,2017,2,-3.148578007127292,-14.81189614476786,4
GL084084E28583N,2017-03,2017,3,-1.954163002730572,-13.781502522330698,4
GL084084E28583N,2017-04,2017,4,4.019281097175325,-9.05786874623962,3
GL084084E28583N,2017-05,2017,5,5.878928587957635,-8.020214205272955,4
GL084084E28583N,2017-06,2017,6,11.345355208960086,-3.746171302509963,4
GL084084E28583N,2017-07,2017,7,2.364106927404094,-4.646072646210305,4
GL084084E28583N,2017-08,2017,8,0.7197501581277962,-3.170405347032573,4
GL084084E28583N,2017-09,2017,9,9.3776156646766,-2.125521590225362,4
GL084084E28583N,2017-10,2017,10,9.830665216519366,-6.665849801761749,3
GL084084E28583N,2017-11,2017,11,2.733035821724469,-11.448275327440156,4
GL084084E28583N,2017-12,2017,12,-3.005120794187041,-13.664804461517068,4
GL084084E28583N,2018-01,2018,1,-0.8365073818669578,-13.765166149858814,4
GL084084E28583N,2018-02,2018,2,-4.542339133922622,-16.308914240755286,4
GL084084E28583N,2018-03,2018,3,-0.6362526033229678,-12.484936363215596,4
GL084084E28583N,2018-04,2018,4,6.217023032659197,-9.038950802980484,3
GL084084E28583N,2018-05,2018,5,11.748414171333394,-5.236942194659111,4
GL084084E28583N,2018-06,2018,6,7.347449283411268,-3.5862829947084784,4
GL084084E28583N,2018-07,2018,7,1.9535776985853632,-3.62632001974666,4
GL084084E28583N,2018-08,2018,8,-0.9115959074392522,-4.565439448694455,4
GL084084E28583N,2018-09,2018,9,8.810854815569057,-2.773616883417381,4
GL084084E28583N,2018-10,2018,10,7.106417364742935,-9.115728699032696,3
GL084084E28583N,2018-11,2018,11,3.210822418660649,-11.003131392604212,4
GL084084E28583N,2018-12,2018,12,-6.160466592616562,-17.187798861480047,4
GL084084E28583N,2019-01,2019,1,-11.534401274278371,-20.40308326005458,4
GL084084E28583N,2019-02,2019,2,-10.788977260455692,-22.13381273044227,4
GL084084E28583N,2019-03,2019,3,-4.167253899199308,-15.102117600777492,4
GL084084E28583N,2019-04,2019,4,4.306394995449035,-8.724505947146733,3
GL084084E28583N,2019-05,2019,5,9.581437959920423,-5.969120192530173,4
GL084084E28583N,2019-06,2019,6,10.75426775273448,-2.396709091189556,4
GL084084E28583N,2019-07,2019,7,5.336367451998915,-4.582341139445524,4
GL084084E28583N,2019-08,2019,8,4.604778621125898,-4.160666373551755,4
GL084084E28583N,2019-09,2019,9,2.995878372049487,-5.60191488869345,4
GL084084E28583N,2019-10,2019,10,6.193595748291478,-8.519796208018981,3
GL084084E28583N,2019-11,2019,11,1.4655768963762026,-11.40851344471696,4
GL084084E28583N,2019-12,2019,12,-9.337347618827202,-17.67133105012262,4
GL084084E28583N,2020-01,2020,1,-14.59322958609091,-20.334564261581853,4
GL084084E28583N,2020-02,2020,2,-8.205662748183432,-16.81037094460126,4
GL084084E28583N,2020-03,2020,3,-4.573329939371472,-15.962591058453246,4
GL084084E28583N,2020-04,2020,4,1.6103366964409962,-11.711692275651384,4
GL084084E28583N,2020-05,2020,5,8.531142068156957,-5.092705604665127,3
GL084084E28583N,2020-06,2020,6,3.5210910815939567,-3.369501087610469,4
GL084084E28583N,2020-07,2020,7,1.3799836472748293,-3.972343530645906,4
GL084084E28583N,2020-08,2020,8,8.728543527560547,-2.785174326221414,4
GL084084E28583N,2020-09,2020,9,7.740913901359159,-2.121487480908933,4
GL084084E28583N,2020-10,2020,10,8.00893252186794,-7.049512889341393,4
GL084084E28583N,2020-11,2020,11,-1.547137964548502,-12.987344687678354,3
GL084084E28583N,2020-12,2020,12,-2.8112337051263943,-14.409911602721303,4
GL084084E28583N,2021-01,2021,1,-1.6350976535381765,-13.111678622668547,4
GL084084E28583N,2021-02,2021,2,-2.356829499699146,-14.133139723237814,4
GL084084E28583N,2021-03,2021,3,1.891162971876425,-12.23714444393018,4
GL084084E28583N,2021-04,2021,4,3.679623115965533,-11.282887490165187,3
GL084084E28583N,2021-05,2021,5,4.481196063004302,-8.251930855741167,4
GL084084E28583N,2021-06,2021,6,5.573394501781858,-3.678391262090959,4
GL084084E28583N,2021-07,2021,7,3.358005044661482,-4.424577374616223,4
GL084084E28583N,2021-08,2021,8,0.8117622375465027,-4.153378843276071,4
GL084084E28583N,2021-09,2021,9,6.255386680242542,-5.10311449993055,4
GL084084E28583N,2021-10,2021,10,4.54071520032091,-6.446973203128586,3
GL084084E28583N,2021-11,2021,11,-1.38821978988288,-11.328136020733997,4
GL084084E28583N,2021-12,2021,12,-12.704176964255376,-18.720808534271274,4
GL084084E28583N,2022-01,2022,1,-13.830760864534607,-19.486294487897407,4
GL084084E28583N,2022-02,2022,2,-10.21306289628358,-18.350558615263544,4
GL084084E28583N,2022-03,2022,3,3.15019877817377,-8.304330309621859,4
GL084084E28583N,2022-04,2022,4,8.450049675259589,-6.690066953610685,3
GL084084E28583N,2022-05,2022,5,7.5867521327965,-5.285773823297975,4
GL084084E28583N,2022-06,2022,6,8.111651548109435,-3.897512611653601,4
GL084084E28583N,2022-07,2022,7,8.281403711760106,-4.020425710803572,4
GL084084E28583N,2022-08,2022,8,10.307145986640164,-2.503405300751272,4
GL084084E28583N,2022-09,2022,9,4.466080205488989,-4.880838771385788,4
GL084084E28583N,2022-10,2022,10,-1.781822094691506,-8.577135650483607,3
GL084084E28583N,2022-11,2022,11,-2.206226454389752,-11.504878511593436,4
GL084084E28583N,2022-12,2022,12,-4.2696309066505975,-13.431202619521423,4
GL084084E28583N,2023-01,2023,1,-7.103757038614001,-16.046139676956518,4
GL084084E28583N,2023-02,2023,2,-1.9186585365853344,-12.184071597167565,4
GL084084E28583N,2023-03,2023,3,-3.0213472485768222,-14.161685102050232,4
GL084084E28583N,2023-04,2023,4,2.133497014856324,-10.680230635133643,3
GL084084E28583N,2023-05,2023,5,5.373782801869794,-7.917725274216661,4
GL084084E28583N,2023-06,2023,6,9.796501596704797,-3.39395705095568,4
GL084084E28583N,2023-07,2023,7,4.900997901914533,-3.002920041344598,4
GL084084E28583N,2023-08,2023,8,4.362716172228165,-2.942563752487593,4
GL084084E28583N,2023-09,2023,9,7.806642214714398,-2.565469755171909,4
GL084084E28583N,2023-10,2023,10,1.9524094043597289,-8.559643016923502,3
GL084084E28583N,2023-11,2023,11,-1.0335806297341623,-12.035284167168024,4
GL084084E28583N,2023-12,2023,12,-6.965335693679487,-13.83144767899289,4
GL084084E28583N,2024-01,2024,1,-7.090520587463913,-16.441729532096055,4
GL084084E28583N,2024-02,2024,2,-7.927185402878668,-17.18278243161936,4
GL084084E28583N,2024-03,2024,3,-2.1212065534317293,-12.779414772990208,4
GL084084E28583N,2024-04,2024,4,4.592870828898072,-9.387655158050602,4
GL084084E28583N,2024-05,2024,5,9.32846654633532,-4.491851560451059,3
GL084084E28583N,2024-06,2024,6,13.648728652751457,-1.8029721849400395,4
GL084084E28583N,2024-07,2024,7,4.848943706514894,-1.797721880254827,4
GL084084E28583N,2024-08,2024,8,7.510915289798089,-4.697478440628778,4
GL084084E28583N,2024-09,2024,9,6.912740855586954,-5.131141528208423,4
GL084084E28583N,2024-10,2024,10,5.032389966214683,-6.051302587124511,4
GL084084E28583N,2024-11,2024,11,0.7618685302602848,-10.579326298576053,3
GL084084E28583N,2024-12,2024,12,-4.791036701069072,-13.627130636676354,4
GL084084E28583N,2025-01,2025,1,-3.982862266857931,-12.028711065858255,4
GL084084E28583N,2025-02,2025,2,-4.6939703953965255,-14.663611561068135,4
GL084084E28583N,2025-03,2025,3,0.5571445982012293,-11.584925255704142,4
GL084084E28583N,2025-04,2025,4,6.75520973141423,-8.247245954243192,3
GL084084E28583N,2025-05,2025,5,7.812251045186,-4.528438006201667,4
GL084084E28583N,2025-06,2025,6,11.866468736983416,-2.371688573147562,4
GL084084E28583N,2025-07,2025,7,7.895008253498121,-3.09489640702856,4
GL084084E28583N,2025-08,2025,8,6.575839542740805,-3.529636074728843,4
GL084084E28583N,2025-09,2025,9,6.8179292976042,-2.994659909597169,4
GL084084E28583N,2025-10,2025,10,1.2059139784946526,-7.608143502877127,3
GL084084E28583N,2025-11,2025,11,-7.67246517332343,-11.781011014948833,4
GL084084E28583N,2025-12,2025,12,-8.281253991761902,-12.4177835886518,4
GL084099E28858N,2015-01,2015,1,-12.570494776039,-26.51786133037896,4
GL084099E28858N,2015-02,2015,2,-9.676643816645871,-25.262396944098203,4
GL084099E28858N,2015-03,2015,3,-5.308767022111408,-21.847002031112936,4
GL084099E28858N,2015-04,2015,4,0.1963607687455083,-16.83132422409944,3
GL084099E28858N,2015-05,2015,5,8.335285740663835,-11.650130868300758,4
GL084099E28858N,2015-06,2015,6,12.00560379448833,-5.111011178388423,4
GL084099E28858N,2015-07,2015,7,10.430646494022104,-6.340511590160548,4
GL084099E28858N,2015-08,2015,8,9.2016123497823,-4.944744306273551,4
GL084099E28858N,2015-09,2015,9,17.50490559940916,-6.804638925172582,4
GL084099E28858N,2015-10,2015,10,10.734928526366032,-13.328528111879251,3
GL084099E28858N,2015-11,2015,11,3.452616288910459,-17.154498684392717,4
GL084099E28858N,2015-12,2015,12,2.042995583868068,-19.04142362553661,4
GL084099E28858N,2016-01,2016,1,0.5351373309329579,-21.170764898675145,4
GL084099E28858N,2016-02,2016,2,4.365365754204589,-18.1272346089338,4
GL084099E28858N,2016-03,2016,3,7.535723583991171,-16.97009759582918,4
GL084099E28858N,2016-04,2016,4,10.394489452061151,-12.542159077857054,4
GL084099E28858N,2016-05,2016,5,14.19324885749899,-8.354841742554731,3
GL084099E28858N,2016-06,2016,6,12.15314907138134,-4.785930169375723,4
GL084099E28858N,2016-07,2016,7,2.027195294588344,-5.247954097805655,4
GL084099E28858N,2016-08,2016,8,8.380442151748793,-4.735951167728207,4
GL084099E28858N,2016-09,2016,9,8.99735109018452,-5.052509277091429,4
GL084099E28858N,2016-10,2016,10,10.543225930542125,-12.988215465961636,4
GL084099E28858N,2016-11,2016,11,7.942131899244516,-15.401199522890249,3
GL084099E28858N,2016-12,2016,12,5.588416039637507,-15.702876276130258,4
GL084099E28858N,2017-01,2017,1,-3.7104246872547377,-22.922322391739847,4
GL084099E28858N,2017-02,2017,2,3.927564357045068,-18.36562549046759,4
GL084099E28858N,2017-03,2017,3,3.160058163689272,-18.05244956838847,4
GL084099E28858N,2017-04,2017,4,5.551077566972907,-14.157845698279282,3
GL084099E28858N,2017-05,2017,5,7.807842250226992,-10.348645628951354,4
GL084099E28858N,2017-06,2017,6,15.266612349782298,-5.8292914344288285,4
GL084099E28858N,2017-07,2017,7,0.1714976599064249,-6.654869852551487,4
GL084099E28858N,2017-08,2017,8,-0.1988948562433161,-4.174662172669003,4
GL084099E28858N,2017-09,2017,9,13.445930234347385,-4.895931833990234,4
GL084099E28858N,2017-10,2017,10,14.056450937851052,-10.8796704141443,3
GL084099E28858N,2017-11,2017,11,6.409465909615505,-16.394697252414026,4
GL084099E28858N,2017-12,2017,12,0.8714247026420132,-18.568798006806,4
GL084099E28858N,2018-01,2018,1,2.604946144732214,-18.304704049844208,4
GL084099E28858N,2018-02,2018,2,-2.9431251442551547,-20.895299127544643,4
GL084099E28858N,2018-03,2018,3,2.5662966809768104,-18.156790208680448,4
GL084099E28858N,2018-04,2018,4,6.197584975919032,-13.195785009664704,3
GL084099E28858N,2018-05,2018,5,11.368426426010586,-9.869649524820275,4
GL084099E28858N,2018-06,2018,6,12.118744710643371,-5.644302625182275,4
GL084099E28858N,2018-07,2018,7,2.8973267783779084,-5.836421625198083,4
GL084099E28858N,2018-08,2018,8,-2.414841994495682,-6.308568373109265,4
GL084099E28858N,2018-09,2018,9,12.182386557725184,-6.961673663587998,4
GL084099E28858N,2018-10,2018,10,9.254576005170131,-14.5036569862658,3
GL084099E28858N,2018-11,2018,11,6.335218344642971,-16.73171566581649,4
GL084099E28858N,2018-12,2018,12,0.3529930449768715,-22.34693327650704,4
GL084099E28858N,2019-01,2019,1,-3.967474572619955,-24.300312052808906,4
GL084099E28858N,2019-02,2019,2,-10.777582206219488,-25.147945806213325,4
GL084099E28858N,2019-03,2019,3,-1.9736534644324149,-20.32317130591328,4
GL084099E28858N,2019-04,2019,4,6.74554909292345,-14.585849143701214,3
GL084099E28858N,2019-05,2019,5,13.008126759913246,-10.05689139700563,4
GL084099E28858N,2019-06,2019,6,14.304051454861632,-5.30195402298848,4
GL084099E28858N,2019-07,2019,7,5.999716490483037,-5.976751980944019,4
GL084099E28858N,2019-08,2019,8,6.872900260044036,-4.858448004577287,4
GL084099E28858N,2019-09,2019,9,2.940106248749818,-6.472312818066129,4
GL084099E28858N,2019-10,2019,10,9.39453122836176,-14.10999147606191,3
GL084099E28858N,2019-11,2019,11,5.6096865623413485,-16.434693211694984,4
GL084099E28858N,2019-12,2019,12,-4.148861422702273,-23.00310729508068,4
GL084099E28858N,2020-01,2020,1,-10.55450742713002,-24.486159811660407,4
GL084099E28858N,2020-02,2020,2,-2.6187143208850463,-22.81851567188291,4
GL084099E28858N,2020-03,2020,3,-4.698347181830747,-22.73588214928678,4
GL084099E28858N,2020-04,2020,4,2.3793308867654828,-16.600239117389073,4
GL084099E28858N,2020-05,2020,5,10.15757543584302,-10.288719783347922,3
GL084099E28858N,2020-06,2020,6,1.7893523519365084,-4.984535690655316,4
GL084099E28858N,2020-07,2020,7,-0.5187426333686951,-3.5922955423225216,4
GL084099E28858N,2020-08,2020,8,9.225015387219411,-4.54552693532749,4
GL084099E28858N,2020-09,2020,9,11.759304959300838,-5.60352412495527,4
GL084099E28858N,2020-10,2020,10,12.5076104417671,-11.764816369116598,4
GL084099E28858N,2020-11,2020,11,5.048876117496835,-17.266371984916432,3
GL084099E28858N,2020-12,2020,12,1.7190556863469506,-19.302461513531007,4
GL084099E28858N,2021-01,2021,1,2.065841450091582,-17.74383110988011,4
GL084099E28858N,2021-02,2021,2,4.365771284371228,-19.28362369580336,4
GL084099E28858N,2021-03,2021,3,8.507117358322207,-15.95827528784848,4
GL084099E28858N,2021-04,2021,4,8.23363584606629,-17.106268599301398,3
GL084099E28858N,2021-05,2021,5,5.665171567496067,-10.536374941943311,4
GL084099E28858N,2021-06,2021,6,1.233684392743417,-7.007268520797415,4
GL084099E28858N,2021-07,2021,7,0.585065395682376,-4.6175460462539535,4
GL084099E28858N,2021-08,2021,8,0.1333358173039883,-4.784510994168218,4
GL084099E28858N,2021-09,2021,9,6.376710212497529,-6.498358633470281,4
GL084099E28858N,2021-10,2021,10,5.617431873086244,-12.271434520091582,3
GL084099E28858N,2021-11,2021,11,0.7440758436043308,-16.63316121092786,4
GL084099E28858N,2021-12,2021,12,-10.22392935727582,-24.006914482565964,4
GL084099E28858N,2022-01,2022,1,-11.237464878671751,-24.98750934773573,4
