GL_ID,date,year,month,S2_observations,S2_NDWI_mean,S2_water_area_km2
GL083136E28666N,2015-01,2015,1,0,,0.0
GL083136E28666N,2015-02,2015,2,0,,0.0
GL083136E28666N,2015-03,2015,3,0,,0.0
GL083136E28666N,2015-04,2015,4,0,,0.0
GL083136E28666N,2015-05,2015,5,0,,0.0
GL083136E28666N,2015-06,2015,6,0,,0.0
GL083136E28666N,2015-07,2015,7,0,,0.0
GL083136E28666N,2015-08,2015,8,0,,0.0
GL083136E28666N,2015-09,2015,9,0,,0.0
GL083136E28666N,2015-10,2015,10,0,,0.0
GL083136E28666N,2015-11,2015,11,0,,0.0
GL083136E28666N,2015-12,2015,12,2,0.0517131779330142,0.0030512808541989
GL083136E28666N,2016-01,2016,1,2,-0.0305181250681059,0.0021609246209537
GL083136E28666N,2016-02,2016,2,2,,0.0
GL083136E28666N,2016-03,2016,3,2,-0.126096759728509,0.0003575833525115368
GL083136E28666N,2016-04,2016,4,4,-0.1216873075532484,0.0005104900911817364
GL083136E28666N,2016-05,2016,5,0,,0.0
GL083136E28666N,2016-06,2016,6,0,,0.0
GL083136E28666N,2016-07,2016,7,0,,0.0
GL083136E28666N,2016-08,2016,8,0,,0.0
GL083136E28666N,2016-09,2016,9,0,,0.0
GL083136E28666N,2016-10,2016,10,4,-0.1405065993204694,0.001974418501162
GL083136E28666N,2016-11,2016,11,12,-0.0564069330799494,0.0026141587915158
GL083136E28666N,2016-12,2016,12,11,-0.0028474652260542,0.0030512808541989
GL083136E28666N,2017-01,2017,1,7,,0.0
GL083136E28666N,2017-02,2017,2,10,,0.0
GL083136E28666N,2017-03,2017,3,1,,0.0
GL083136E28666N,2017-04,2017,4,7,,0.0
GL083136E28666N,2017-05,2017,5,0,,0.0
GL083136E28666N,2017-06,2017,6,0,,0.0
GL083136E28666N,2017-07,2017,7,0,,0.0
GL083136E28666N,2017-08,2017,8,0,,0.0
GL083136E28666N,2017-09,2017,9,0,,0.0
GL083136E28666N,2017-10,2017,10,2,,0.0
GL083136E28666N,2017-11,2017,11,14,,0.0
GL083136E28666N,2017-12,2017,12,19,0.0631346255404942,0.0021718940228331
GL083136E28666N,2018-01,2018,1,20,0.1923821521251553,0.0005646598235186409
GL083136E28666N,2018-02,2018,2,9,0.0452553485874412,0.0030821364252726
GL083136E28666N,2018-03,2018,3,9,,0.0
GL083136E28666N,2018-04,2018,4,4,,0.0
GL083136E28666N,2018-05,2018,5,1,,0.0
GL083136E28666N,2018-06,2018,6,2,,0.0
GL083136E28666N,2018-07,2018,7,0,,0.0
GL083136E28666N,2018-08,2018,8,0,,0.0
GL083136E28666N,2018-09,2018,9,3,-0.0351933048609141,0.0024070832131479
GL083136E28666N,2018-10,2018,10,11,-0.0233745825409551,0.0025819316704843
GL083136E28666N,2018-11,2018,11,13,0.0505377143143265,0.0032569854014078
GL083136E28666N,2018-12,2018,12,26,0.0665983803548149,0.0035226876478307
GL083136E28666N,2019-01,2019,1,34,,0.0
GL083136E28666N,2019-02,2019,2,28,,0.0
GL083136E28666N,2019-03,2019,3,34,,0.0
GL083136E28666N,2019-04,2019,4,35,0.6385650292771969,0.0018252820381613
GL083136E28666N,2019-05,2019,5,35,0.0718879123699434,0.0030416831914265
GL083136E28666N,2019-06,2019,6,31,-0.1364918474751136,0.0004371227264404297
GL083136E28666N,2019-07,2019,7,18,,0.0
GL083136E28666N,2019-08,2019,8,29,-0.028648878428912,0.0029336871419869
GL083136E28666N,2019-09,2019,9,27,,0.0
GL083136E28666N,2019-10,2019,10,33,0.0123244836938498,0.002933686699482
GL083136E28666N,2019-11,2019,11,34,0.0120171330179117,0.0031393911703969
GL083136E28666N,2019-12,2019,12,32,-0.1588060759416543,0.0
GL083136E28666N,2020-01,2020,1,29,,0.0
GL083136E28666N,2020-02,2020,2,34,,0.0
GL083136E28666N,2020-03,2020,3,33,,0.0
GL083136E28666N,2020-04,2020,4,29,0.2277908362780955,0.0031633903370277
GL083136E28666N,2020-05,2020,5,31,0.2431769014211443,0.0017813991599288
GL083136E28666N,2020-06,2020,6,21,,0.0
GL083136E28666N,2020-07,2020,7,16,,0.0
GL083136E28666N,2020-08,2020,8,27,-0.1143885096600261,0.0024201117160273
GL083136E28666N,2020-09,2020,9,25,-0.1688833668217381,0.0
GL083136E28666N,2020-10,2020,10,36,-0.1657984772592861,0.0021139543266445
GL083136E28666N,2020-11,2020,11,33,-0.0021170439194303,0.0033533242361031
GL083136E28666N,2020-12,2020,12,39,0.0373700756711281,0.0032569855463663
GL083136E28666N,2021-01,2021,1,34,-0.0085787625367055,0.0030821364252726
GL083136E28666N,2021-02,2021,2,32,-0.0659653576506517,0.0022644611367917
GL083136E28666N,2021-03,2021,3,35,-0.13317615406554,0.0
GL083136E28666N,2021-04,2021,4,29,-0.0493929026634137,0.0023995409314623
GL083136E28666N,2021-05,2021,5,21,0.0222767506556437,0.0010590342392566
GL083136E28666N,2021-06,2021,6,25,-0.0444112926237594,0.0014831276060515
GL083136E28666N,2021-07,2021,7,13,,0.0
GL083136E28666N,2021-08,2021,8,12,,0.0
GL083136E28666N,2021-09,2021,9,24,-0.1380441364815844,0.0
GL083136E28666N,2021-10,2021,10,30,-0.1251900147465534,0.0021053837008906
GL083136E28666N,2021-11,2021,11,34,0.2173984255849968,0.0014639274508906
GL083136E28666N,2021-12,2021,12,29,,0.0
GL083136E28666N,2022-01,2022,1,27,,0.0
GL083136E28666N,2022-02,2022,2,30,,0.0
GL083136E28666N,2022-03,2022,3,38,0.2136020429736002,0.001205773939185
GL083136E28666N,2022-04,2022,4,36,-0.2457949707072644,0.0008769864087871475
GL083136E28666N,2022-05,2022,5,31,-0.158259982064958,0.002192464613043
GL083136E28666N,2022-06,2022,6,29,-0.2171953624900185,0.0
GL083136E28666N,2022-07,2022,7,19,,0.0
GL083136E28666N,2022-08,2022,8,28,-0.1659853032339037,0.0005252312726189108
GL083136E28666N,2022-09,2022,9,19,,0.0
GL083136E28666N,2022-10,2022,10,30,,0.0
GL083136E28666N,2022-11,2022,11,34,,0.0
GL083136E28666N,2022-12,2022,12,36,,0.0
GL083136E28666N,2023-01,2023,1,33,,0.0
GL083136E28666N,2023-02,2023,2,34,,0.0
GL083136E28666N,2023-03,2023,3,36,,0.0
GL083136E28666N,2023-04,2023,4,32,,0.0
GL083136E28666N,2023-05,2023,5,30,,0.0
GL083136E28666N,2023-06,2023,6,30,,0.0
GL083136E28666N,2023-07,2023,7,18,,0.0
GL083136E28666N,2023-08,2023,8,19,-0.3043437287513565,0.0
GL083136E28666N,2023-09,2023,9,23,,0.0
GL083136E28666N,2023-10,2023,10,34,0.0090191488247443,0.0025473047579896
GL083136E28666N,2023-11,2023,11,33,-0.0932079712217209,0.00262101711713
GL083136E28666N,2023-12,2023,12,36,,0.0
GL083136E28666N,2024-01,2024,1,36,-0.376066659042014,0.0
GL083136E28666N,2024-02,2024,2,34,,0.0
GL083136E28666N,2024-03,2024,3,33,0.0062128292399298,0.0021770364236569
GL083136E28666N,2024-04,2024,4,35,-0.0787521730341827,0.0023196579888437
GL083136E28666N,2024-05,2024,5,36,-0.1528512754731895,0.0015119269014844
GL083136E28666N,2024-06,2024,6,30,-0.1625228246594581,0.000150507249360926
GL083136E28666N,2024-07,2024,7,10,,0.0
GL083136E28666N,2024-08,2024,8,16,,0.0
GL083136E28666N,2024-09,2024,9,20,-0.1531729108894502,0.0007779043369966395
GL083136E28666N,2024-10,2024,10,36,-0.0701609920207125,0.0022798891735899
GL083136E28666N,2024-11,2024,11,35,-0.0244756694877238,0.002963856659863
GL083136E28666N,2024-12,2024,12,36,0.0681018380674727,0.0032569854014078
GL083136E28666N,2025-01,2025,1,33,0.1008524708951085,0.0032724132394528
GL083136E28666N,2025-02,2025,2,31,0.0489128044525772,0.0030821364252726
GL083136E28666N,2025-03,2025,3,41,,0.0
GL083136E28666N,2025-04,2025,4,41,-0.1906255627597353,0.0006119700775146484
GL083136E28666N,2025-05,2025,5,35,,0.0
GL083136E28666N,2025-06,2025,6,18,-0.1596499231281742,0.0
GL083136E28666N,2025-07,2025,7,26,,0.0
GL083136E28666N,2025-08,2025,8,15,,0.0
GL083136E28666N,2025-09,2025,9,26,-0.0317796610169491,0.0
GL083136E28666N,2025-10,2025,10,33,-0.082844044002159,0.0022798891735899
GL083136E28666N,2025-11,2025,11,44,,0.0
GL083136E28666N,2025-12,2025,12,42,,0.0
GL083163E28706N,2015-01,2015,1,0,,0.0
GL083163E28706N,2015-02,2015,2,0,,0.0
GL083163E28706N,2015-03,2015,3,0,,0.0
GL083163E28706N,2015-04,2015,4,0,,0.0
GL083163E28706N,2015-05,2015,5,0,,0.0
GL083163E28706N,2015-06,2015,6,0,,0.0
GL083163E28706N,2015-07,2015,7,0,,0.0
GL083163E28706N,2015-08,2015,8,0,,0.0
GL083163E28706N,2015-09,2015,9,0,,0.0
GL083163E28706N,2015-10,2015,10,0,,0.0
GL083163E28706N,2015-11,2015,11,0,,0.0
GL083163E28706N,2015-12,2015,12,2,0.4973223860503616,0.0069169447776944
GL083163E28706N,2016-01,2016,1,2,,0.0
GL083163E28706N,2016-02,2016,2,2,,0.0
GL083163E28706N,2016-03,2016,3,2,,0.0
GL083163E28706N,2016-04,2016,4,4,,0.0
GL083163E28706N,2016-05,2016,5,0,,0.0
GL083163E28706N,2016-06,2016,6,0,,0.0
GL083163E28706N,2016-07,2016,7,0,,0.0
GL083163E28706N,2016-08,2016,8,0,,0.0
GL083163E28706N,2016-09,2016,9,0,,0.0
GL083163E28706N,2016-10,2016,10,4,0.7132812375912266,0.0014006604170256
GL083163E28706N,2016-11,2016,11,12,0.611937342993633,0.0064213861373602
GL083163E28706N,2016-12,2016,12,11,0.2512358364035957,0.0013684460351083
GL083163E28706N,2017-01,2017,1,7,,0.0
GL083163E28706N,2017-02,2017,2,10,,0.0
GL083163E28706N,2017-03,2017,3,1,,0.0
GL083163E28706N,2017-04,2017,4,7,,0.0
GL083163E28706N,2017-05,2017,5,0,,0.0
GL083163E28706N,2017-06,2017,6,0,,0.0
GL083163E28706N,2017-07,2017,7,0,,0.0
GL083163E28706N,2017-08,2017,8,0,,0.0
GL083163E28706N,2017-09,2017,9,0,,0.0
GL083163E28706N,2017-10,2017,10,2,,0.0
GL083163E28706N,2017-11,2017,11,14,0.6717251652280308,0.0010486961593627
GL083163E28706N,2017-12,2017,12,19,,0.0
GL083163E28706N,2018-01,2018,1,20,,0.0
GL083163E28706N,2018-02,2018,2,9,,0.0
GL083163E28706N,2018-03,2018,3,9,,0.0
GL083163E28706N,2018-04,2018,4,4,,0.0
GL083163E28706N,2018-05,2018,5,1,,0.0
GL083163E28706N,2018-06,2018,6,2,,0.0
GL083163E28706N,2018-07,2018,7,0,,0.0
GL083163E28706N,2018-08,2018,8,0,,0.0
GL083163E28706N,2018-09,2018,9,3,0.7182069599207194,0.0099883225521312
GL083163E28706N,2018-10,2018,10,11,,0.0
GL083163E28706N,2018-11,2018,11,13,0.3854974126005095,0.0083076700057983
GL083163E28706N,2018-12,2018,12,26,,0.0
GL083163E28706N,2019-01,2019,1,34,,0.0
GL083163E28706N,2019-02,2019,2,28,,0.0
GL083163E28706N,2019-03,2019,3,34,,0.0
GL083163E28706N,2019-04,2019,4,35,,0.0
GL083163E28706N,2019-05,2019,5,35,0.5243500609653086,6.785706024169923e-05
GL083163E28706N,2019-06,2019,6,31,0.7457609734778442,0.0093001581519332
GL083163E28706N,2019-07,2019,7,18,0.2812150500493279,0.0097734420817057
GL083163E28706N,2019-08,2019,8,29,,0.0
GL083163E28706N,2019-09,2019,9,27,,0.0
GL083163E28706N,2019-10,2019,10,33,0.7646366985062302,0.0111672500277949
GL083163E28706N,2019-11,2019,11,34,0.3250709213698667,0.0095931749095841
GL083163E28706N,2019-12,2019,12,32,,0.0
GL083163E28706N,2020-01,2020,1,29,,0.0
GL083163E28706N,2020-02,2020,2,34,,0.0
GL083163E28706N,2020-03,2020,3,33,,0.0
GL083163E28706N,2020-04,2020,4,29,,0.0
GL083163E28706N,2020-05,2020,5,31,,0.0
GL083163E28706N,2020-06,2020,6,21,,0.0
GL083163E28706N,2020-07,2020,7,16,0.5166445600289581,0.0103416594321456
GL083163E28706N,2020-08,2020,8,27,0.5847454724709571,0.0115288108079199
GL083163E28706N,2020-09,2020,9,25,0.6291059388389532,0.0104574948907889
GL083163E28706N,2020-10,2020,10,36,0.7605890257313966,0.0114290806699865
GL083163E28706N,2020-11,2020,11,33,0.3699045832028119,0.007540679686363
GL083163E28706N,2020-12,2020,12,39,0.4272808140403035,0.0110092600648767
GL083163E28706N,2021-01,2021,1,34,0.4246996999117098,0.0079193693503286
GL083163E28706N,2021-02,2021,2,32,0.3858647377137356,0.0012262173983106
GL083163E28706N,2021-03,2021,3,35,,0.0
GL083163E28706N,2021-04,2021,4,29,-0.0549068337585207,0.0
GL083163E28706N,2021-05,2021,5,21,,0.0
GL083163E28706N,2021-06,2021,6,25,,0.0
GL083163E28706N,2021-07,2021,7,13,,0.0
GL083163E28706N,2021-08,2021,8,12,,0.0
GL083163E28706N,2021-09,2021,9,24,,0.0
GL083163E28706N,2021-10,2021,10,30,0.4668781400487629,0.0111624508435716
GL083163E28706N,2021-11,2021,11,34,0.546320105495042,0.0108392733573763
GL083163E28706N,2021-12,2021,12,29,,0.0
GL083163E28706N,2022-01,2022,1,27,,0.0
GL083163E28706N,2022-02,2022,2,30,,0.0
GL083163E28706N,2022-03,2022,3,38,,0.0
GL083163E28706N,2022-04,2022,4,36,,0.0
GL083163E28706N,2022-05,2022,5,31,,0.0
GL083163E28706N,2022-06,2022,6,29,0.3119277547848518,0.0070817890168433
GL083163E28706N,2022-07,2022,7,19,,0.0
GL083163E28706N,2022-08,2022,8,28,0.6233776475476018,0.0110466141083661
GL083163E28706N,2022-09,2022,9,19,0.6434987331491977,0.0057500183410644
GL083163E28706N,2022-10,2022,10,30,,0.0
GL083163E28706N,2022-11,2022,11,34,,0.0
GL083163E28706N,2022-12,2022,12,36,,0.0
GL083163E28706N,2023-01,2023,1,33,,0.0
GL083163E28706N,2023-02,2023,2,34,,0.0
GL083163E28706N,2023-03,2023,3,36,,0.0
GL083163E28706N,2023-04,2023,4,32,,0.0
GL083163E28706N,2023-05,2023,5,30,,0.0
GL083163E28706N,2023-06,2023,6,30,0.1005586892610775,0.00019089011000090957
GL083163E28706N,2023-07,2023,7,18,-0.0599252212755397,0.0
GL083163E28706N,2023-08,2023,8,19,0.4615242292474322,0.0091253777686923
GL083163E28706N,2023-09,2023,9,23,,0.0
GL083163E28706N,2023-10,2023,10,34,0.773090759027197,0.006788759045081
GL083163E28706N,2023-11,2023,11,33,,0.0
GL083163E28706N,2023-12,2023,12,36,,0.0
GL083163E28706N,2024-01,2024,1,36,0.4710989385530444,0.000699130630493164
GL083163E28706N,2024-02,2024,2,34,,0.0
GL083163E28706N,2024-03,2024,3,33,,0.0
GL083163E28706N,2024-04,2024,4,35,0.1630368464188643,0.0090976178527832
GL083163E28706N,2024-05,2024,5,36,,0.0
GL083163E28706N,2024-06,2024,6,30,,0.0
GL083163E28706N,2024-07,2024,7,10,,0.0
GL083163E28706N,2024-08,2024,8,16,,0.0
GL083163E28706N,2024-09,2024,9,20,0.6445013452428182,0.0111329773363898
GL083163E28706N,2024-10,2024,10,36,0.847802935181975,0.0113327783944821
GL083163E28706N,2024-11,2024,11,35,0.6219992946841991,0.0110154268502328
GL083163E28706N,2024-12,2024,12,36,0.4759466262695195,0.0076133239715875
GL083163E28706N,2025-01,2025,1,33,0.3792652806429308,0.0096781633009966
GL083163E28706N,2025-02,2025,2,31,0.3530814648533559,0.0095081786002065
GL083163E28706N,2025-03,2025,3,41,,0.0
GL083163E28706N,2025-04,2025,4,41,,0.0
GL083163E28706N,2025-05,2025,5,35,,0.0
GL083163E28706N,2025-06,2025,6,18,,0.0
GL083163E28706N,2025-07,2025,7,26,,0.0
GL083163E28706N,2025-08,2025,8,15,0.3853210173973436,0.0076643912223067
GL083163E28706N,2025-09,2025,9,26,0.8348420284146102,0.0107690170489142
GL083163E28706N,2025-10,2025,10,33,0.7674542453265344,0.011254297497379
GL083163E28706N,2025-11,2025,11,44,,0.0
GL083163E28706N,2025-12,2025,12,42,,0.0
GL083187E28651N,2015-01,2015,1,0,,0.0
GL083187E28651N,2015-02,2015,2,0,,0.0
GL083187E28651N,2015-03,2015,3,0,,0.0
GL083187E28651N,2015-04,2015,4,0,,0.0
GL083187E28651N,2015-05,2015,5,0,,0.0
GL083187E28651N,2015-06,2015,6,0,,0.0
GL083187E28651N,2015-07,2015,7,0,,0.0
GL083187E28651N,2015-08,2015,8,0,,0.0
GL083187E28651N,2015-09,2015,9,0,,0.0
GL083187E28651N,2015-10,2015,10,0,,0.0
GL083187E28651N,2015-11,2015,11,0,,0.0
GL083187E28651N,2015-12,2015,12,2,0.1335363770840329,0.0005112464059268727
GL083187E28651N,2016-01,2016,1,2,,0.0
GL083187E28651N,2016-02,2016,2,2,,0.0
GL083187E28651N,2016-03,2016,3,2,,0.0
GL083187E28651N,2016-04,2016,4,4,0.2052580962250051,0.0037141686101576
GL083187E28651N,2016-05,2016,5,0,,0.0
GL083187E28651N,2016-06,2016,6,0,,0.0
GL083187E28651N,2016-07,2016,7,0,,0.0
GL083187E28651N,2016-08,2016,8,0,,0.0
GL083187E28651N,2016-09,2016,9,0,,0.0
GL083187E28651N,2016-10,2016,10,4,0.0737534994122203,0.0008791665224860696
GL083187E28651N,2016-11,2016,11,12,0.2196737416524801,0.0045833922407262
GL083187E28651N,2016-12,2016,12,11,0.126002485484006,0.004955769571222
GL083187E28651N,2017-01,2017,1,7,,0.0
GL083187E28651N,2017-02,2017,2,10,,0.0
GL083187E28651N,2017-03,2017,3,1,,0.0
GL083187E28651N,2017-04,2017,4,7,-0.2293684682035643,0.0016043753007776
GL083187E28651N,2017-05,2017,5,0,,0.0
GL083187E28651N,2017-06,2017,6,0,,0.0
GL083187E28651N,2017-07,2017,7,0,,0.0
GL083187E28651N,2017-08,2017,8,0,,0.0
GL083187E28651N,2017-09,2017,9,0,,0.0
GL083187E28651N,2017-10,2017,10,2,,0.0
GL083187E28651N,2017-11,2017,11,14,0.1229117283620941,0.0023117528014837
GL083187E28651N,2017-12,2017,12,19,0.151583559362041,0.0031933214609482
GL083187E28651N,2018-01,2018,1,20,0.2504041414074401,0.0053449487394744
GL083187E28651N,2018-02,2018,2,9,0.1322715916437627,0.0049945160782757
GL083187E28651N,2018-03,2018,3,9,,0.0
GL083187E28651N,2018-04,2018,4,4,-0.2266512712501766,0.0013115495376586
GL083187E28651N,2018-05,2018,5,1,,0.0
GL083187E28651N,2018-06,2018,6,2,,0.0
GL083187E28651N,2018-07,2018,7,0,,0.0
GL083187E28651N,2018-08,2018,8,0,,0.0
GL083187E28651N,2018-09,2018,9,3,0.1869715696704915,0.0049331389596378
GL083187E28651N,2018-10,2018,10,11,0.1484717303624328,0.0056034871129653
GL083187E28651N,2018-11,2018,11,13,0.162721511757445,0.0050404632343067
GL083187E28651N,2018-12,2018,12,26,0.2299857884833724,0.0060159825139662
GL083187E28651N,2019-01,2019,1,34,,0.0
GL083187E28651N,2019-02,2019,2,28,,0.0
GL083187E28651N,2019-03,2019,3,34,0.0286947204351483,0.0048117589258231
GL083187E28651N,2019-04,2019,4,35,0.2001492077676115,0.0054632464217242
GL083187E28651N,2019-05,2019,5,35,-0.0316801264000556,0.0025181736881929
GL083187E28651N,2019-06,2019,6,31,0.1096823039240047,0.0042151303996665
GL083187E28651N,2019-07,2019,7,18,0.0549556333615068,0.0025620646796133
GL083187E28651N,2019-08,2019,8,29,-0.1358899003621342,0.00030482764689127603
GL083187E28651N,2019-09,2019,9,27,-0.142211641200758,0.0
GL083187E28651N,2019-10,2019,10,33,0.2122702138878631,0.0052396822881362
GL083187E28651N,2019-11,2019,11,34,0.1192237490730278,0.0049002217322854
GL083187E28651N,2019-12,2019,12,32,0.0745140169811668,0.0037693747066423
GL083187E28651N,2020-01,2020,1,29,0.0921067806754373,0.0024674281343647
GL083187E28651N,2020-02,2020,2,34,0.1179265102565574,0.0001697295738669003
GL083187E28651N,2020-03,2020,3,33,,0.0
GL083187E28651N,2020-04,2020,4,29,0.1964087967628326,0.0005246202163696289
GL083187E28651N,2020-05,2020,5,31,0.2585424933483459,0.0060602153264363
GL083187E28651N,2020-06,2020,6,21,-0.1448077154308714,0.0004100942951277191
GL083187E28651N,2020-07,2020,7,16,,0.0
GL083187E28651N,2020-08,2020,8,27,-0.1912367521855028,0.0012614882464539
GL083187E28651N,2020-09,2020,9,25,-0.0218156952405318,0.0029471311679914
GL083187E28651N,2020-10,2020,10,36,0.0842687880595664,0.0048206718068739
GL083187E28651N,2020-11,2020,11,33,0.0858278811301143,0.0042682779288198
GL083187E28651N,2020-12,2020,12,39,0.1632710114091509,0.0051968208495495
GL083187E28651N,2021-01,2021,1,34,0.1570160832327932,0.0049111940147848
GL083187E28651N,2021-02,2021,2,32,,0.0
GL083187E28651N,2021-03,2021,3,35,0.117281429984834,0.0060619296924665
GL083187E28651N,2021-04,2021,4,29,0.0832629621450575,0.0037656031717038
GL083187E28651N,2021-05,2021,5,21,0.23548896220365,0.0043865737297506
GL083187E28651N,2021-06,2021,6,25,-0.1054156005811025,0.00037786370475619447
GL083187E28651N,2021-07,2021,7,13,,0.0
GL083187E28651N,2021-08,2021,8,12,,0.0
GL083187E28651N,2021-09,2021,9,24,0.0180481722129787,0.0009888913140390432
GL083187E28651N,2021-10,2021,10,30,0.0782706982642464,0.003971335340253
GL083187E28651N,2021-11,2021,11,34,0.313141709757111,0.0056274892836028
GL083187E28651N,2021-12,2021,12,29,0.0525344927966402,8.503658710554535e-05
GL083187E28651N,2022-01,2022,1,27,,0.0
GL083187E28651N,2022-02,2022,2,30,,0.0
GL083187E28651N,2022-03,2022,3,38,,0.0
GL083187E28651N,2022-04,2022,4,36,0.199561413757162,0.0023333575921152
GL083187E28651N,2022-05,2022,5,31,-0.2327199986953389,0.0008692218681784238
GL083187E28651N,2022-06,2022,6,29,,0.0
GL083187E28651N,2022-07,2022,7,19,0.0039413275825582,0.0048210137981938
GL083187E28651N,2022-08,2022,8,28,-0.2861010570664793,0.0
GL083187E28651N,2022-09,2022,9,19,,0.0
GL083187E28651N,2022-10,2022,10,30,0.0070806451163394,0.0026697333448522
GL083187E28651N,2022-11,2022,11,34,0.1108697105855196,0.0022959809890148
GL083187E28651N,2022-12,2022,12,36,0.2375228743671438,0.0026004657646627
GL083187E28651N,2023-01,2023,1,33,0.2985433205161387,0.0041331778437894
GL083187E28651N,2023-02,2023,2,34,0.1940932765529558,0.0051265284480674
GL083187E28651N,2023-03,2023,3,36,0.0853812441208181,0.0051265284480674
GL083187E28651N,2023-04,2023,4,32,,0.0
GL083187E28651N,2023-05,2023,5,30,0.041994506603475,0.005246882319282
GL083187E28651N,2023-06,2023,6,30,0.0291829377321356,0.0040368278877707
GL083187E28651N,2023-07,2023,7,18,,0.0
GL083187E28651N,2023-08,2023,8,19,,0.0
GL083187E28651N,2023-09,2023,9,23,-0.0705550258303091,0.0005187911824843463
GL083187E28651N,2023-10,2023,10,34,0.2244064259425192,0.005416955681625
GL083187E28651N,2023-11,2023,11,33,0.0809614496340045,0.0052235667087629
GL083187E28651N,2023-12,2023,12,36,0.0642384557312758,0.0058129924512676
GL083187E28651N,2024-01,2024,1,36,0.0946054772894457,0.005542452655508
GL083187E28651N,2024-02,2024,2,34,,0.0
GL083187E28651N,2024-03,2024,3,33,,0.0
GL083187E28651N,2024-04,2024,4,35,0.0378601747160363,0.0041462084715001
GL083187E28651N,2024-05,2024,5,36,0.0198953285596011,0.0042991367714377
GL083187E28651N,2024-06,2024,6,30,0.2322582294168273,0.0042336452848546
GL083187E28651N,2024-07,2024,7,10,-0.0623545812784695,0.0004923876354741115
GL083187E28651N,2024-08,2024,8,16,-0.2128578397468415,0.0
GL083187E28651N,2024-09,2024,9,20,-0.0694110860990657,0.0
GL083187E28651N,2024-10,2024,10,36,0.5286194164037662,0.0053298614902571
GL083187E28651N,2024-11,2024,11,35,0.1398153702678928,0.0048237574989767
GL083187E28651N,2024-12,2024,12,36,0.2227417273442812,0.0056538917988496
GL083187E28651N,2025-01,2025,1,33,0.2089507031929583,0.0053843808902216
GL083187E28651N,2025-02,2025,2,31,0.1785564122435827,0.0051265284480674
GL083187E28651N,2025-03,2025,3,41,,0.0
GL083187E28651N,2025-04,2025,4,41,0.2561514262650621,0.0037964621793859
GL083187E28651N,2025-05,2025,5,35,,0.0
GL083187E28651N,2025-06,2025,6,18,0.077413776455325,0.0048683329791199
GL083187E28651N,2025-07,2025,7,26,-0.1236612956388264,0.0
GL083187E28651N,2025-08,2025,8,15,,0.0
GL083187E28651N,2025-09,2025,9,26,,0.0
GL083187E28651N,2025-10,2025,10,33,0.2263532385221438,0.0051591028270347
GL083187E28651N,2025-11,2025,11,44,0.215993330129971,0.0037042241350061
GL083187E28651N,2025-12,2025,12,42,0.185667613454052,0.0055421097497678
GL083207E28681N,2015-01,2015,1,0,,0.0
GL083207E28681N,2015-02,2015,2,0,,0.0
GL083207E28681N,2015-03,2015,3,0,,0.0
GL083207E28681N,2015-04,2015,4,0,,0.0
GL083207E28681N,2015-05,2015,5,0,,0.0
GL083207E28681N,2015-06,2015,6,0,,0.0
GL083207E28681N,2015-07,2015,7,0,,0.0
GL083207E28681N,2015-08,2015,8,0,,0.0
GL083207E28681N,2015-09,2015,9,0,,0.0
GL083207E28681N,2015-10,2015,10,0,,0.0
GL083207E28681N,2015-11,2015,11,0,,0.0
GL083207E28681N,2015-12,2015,12,2,0.1721766382484174,0.0005001377006081974
GL083207E28681N,2016-01,2016,1,2,,0.0
GL083207E28681N,2016-02,2016,2,2,,0.0
GL083207E28681N,2016-03,2016,3,2,,0.0
GL083207E28681N,2016-04,2016,4,4,,0.0
GL083207E28681N,2016-05,2016,5,0,,0.0
GL083207E28681N,2016-06,2016,6,0,,0.0
GL083207E28681N,2016-07,2016,7,0,,0.0
GL083207E28681N,2016-08,2016,8,0,,0.0
GL083207E28681N,2016-09,2016,9,0,,0.0
GL083207E28681N,2016-10,2016,10,4,0.4180286989147849,0.0060040341793284
GL083207E28681N,2016-11,2016,11,12,0.4272349885433522,0.0120375250748578
GL083207E28681N,2016-12,2016,12,11,0.3452880861251265,0.0090672310693179
GL083207E28681N,2017-01,2017,1,7,,0.0
GL083207E28681N,2017-02,2017,2,10,0.1965125489423819,0.0055176044282801
GL083207E28681N,2017-03,2017,3,1,,0.0
GL083207E28681N,2017-04,2017,4,7,,0.0
GL083207E28681N,2017-05,2017,5,0,,0.0
GL083207E28681N,2017-06,2017,6,0,,0.0
GL083207E28681N,2017-07,2017,7,0,,0.0
GL083207E28681N,2017-08,2017,8,0,,0.0
GL083207E28681N,2017-09,2017,9,0,,0.0
GL083207E28681N,2017-10,2017,10,2,,0.0
GL083207E28681N,2017-11,2017,11,14,,0.0
GL083207E28681N,2017-12,2017,12,19,,0.0
GL083207E28681N,2018-01,2018,1,20,,0.0
GL083207E28681N,2018-02,2018,2,9,,0.0
GL083207E28681N,2018-03,2018,3,9,,0.0
GL083207E28681N,2018-04,2018,4,4,,0.0
GL083207E28681N,2018-05,2018,5,1,,0.0
GL083207E28681N,2018-06,2018,6,2,,0.0
GL083207E28681N,2018-07,2018,7,0,,0.0
GL083207E28681N,2018-08,2018,8,0,,0.0
GL083207E28681N,2018-09,2018,9,3,0.7492286243855899,0.0129682018292595
GL083207E28681N,2018-10,2018,10,11,,0.0
GL083207E28681N,2018-11,2018,11,13,0.3096023027800143,0.0112192826329549
GL083207E28681N,2018-12,2018,12,26,,0.0
